!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol),!sigma[dG0] (kJ/mol),!pH,!I (mM),!T (Kelvin),!Note
R08928,300.6,24.4,7.5,0.1,298.15,
R08929,257.3,28.1,7.5,0.1,298.15,
R08930,170.3,26.2,7.5,0.1,298.15,
R08931,26.4,27.0,7.5,0.1,298.15,
R08932,,,7.5,0.1,298.15,uncertainty is too high
R08935,16.7,22.0,7.5,0.1,298.15,
R08936,,,7.5,0.1,298.15,uncertainty is too high
R08937,-4.9,12.9,7.5,0.1,298.15,
R08938,,,7.5,0.1,298.15,uncertainty is too high
R08939,,,7.5,0.1,298.15,uncertainty is too high
R08940,,,7.5,0.1,298.15,uncertainty is too high
R08941,,,7.5,0.1,298.15,uncertainty is too high
R08942,,,7.5,0.1,298.15,uncertainty is too high
R08943,,,7.5,0.1,298.15,uncertainty is too high
R08944,,,7.5,0.1,298.15,uncertainty is too high
R08945,,,7.5,0.1,298.15,uncertainty is too high
R08946,-9.7,3.5,7.5,0.1,298.15,
R08947,5.2,9.1,7.5,0.1,298.15,
R08948,-144.8,16.8,7.5,0.1,298.15,
R08949,,,7.5,0.1,298.15,uncertainty is too high
R08950,,,7.5,0.1,298.15,uncertainty is too high
R08951,-76.8,46.9,7.5,0.1,298.15,
R08952,-64.9,57.0,7.5,0.1,298.15,
R08953,,,7.5,0.1,298.15,uncertainty is too high
R08954,,,7.5,0.1,298.15,uncertainty is too high
R08955,,,7.5,0.1,298.15,uncertainty is too high
R08956,16.5,3.1,7.5,0.1,298.15,
R08957,,,7.5,0.1,298.15,uncertainty is too high
R08958,,,7.5,0.1,298.15,uncertainty is too high
R08959,,,7.5,0.1,298.15,uncertainty is too high
R08960,,,7.5,0.1,298.15,uncertainty is too high
R08961,,,7.5,0.1,298.15,uncertainty is too high
R08962,-7.2,8.5,7.5,0.1,298.15,
R08963,,,7.5,0.1,298.15,uncertainty is too high
R08964,,,7.5,0.1,298.15,uncertainty is too high
R08965,,,7.5,0.1,298.15,uncertainty is too high
R08966,-4.1,79.5,7.5,0.1,298.15,
R08967,-7.2,8.5,7.5,0.1,298.15,
R08968,-6.7,4.0,7.5,0.1,298.15,
R08969,,,7.5,0.1,298.15,uncertainty is too high
R08970,,,7.5,0.1,298.15,uncertainty is too high
R08972,,,7.5,0.1,298.15,uncertainty is too high
R08973,,,7.5,0.1,298.15,uncertainty is too high
R08974,,,7.5,0.1,298.15,uncertainty is too high
R08975,,,7.5,0.1,298.15,uncertainty is too high
R08976,,,7.5,0.1,298.15,uncertainty is too high
R08977,,,7.5,0.1,298.15,uncertainty is too high
R08978,,,7.5,0.1,298.15,uncertainty is too high
R08979,-49.3,13.6,7.5,0.1,298.15,
R08980,,,7.5,0.1,298.15,uncertainty is too high
R08981,,,7.5,0.1,298.15,uncertainty is too high
R08982,-13.8,10.3,7.5,0.1,298.15,
R08983,-101.7,79.6,7.5,0.1,298.15,
R08984,-612.1,58.3,7.5,0.1,298.15,
R08985,283.8,60.3,7.5,0.1,298.15,
R08986,-612.2,68.7,7.5,0.1,298.15,
R08987,,,7.5,0.1,298.15,uncertainty is too high
R08988,-2776.1,86.5,7.5,0.1,298.15,
R08989,-58.5,135.3,7.5,0.1,298.15,
R08990,-170.3,142.7,7.5,0.1,298.15,
R08991,,,7.5,0.1,298.15,uncertainty is too high
R08992,,,7.5,0.1,298.15,uncertainty is too high
R08993,-27.0,37.4,7.5,0.1,298.15,
R08994,,,7.5,0.1,298.15,uncertainty is too high
R08995,,,7.5,0.1,298.15,uncertainty is too high
R09002,,,7.5,0.1,298.15,uncertainty is too high
R09009,1.7,2.6,7.5,0.1,298.15,
R09030,0.6,4.5,7.5,0.1,298.15,
R09031,-3.8,2.7,7.5,0.1,298.15,
R09032,,,7.5,0.1,298.15,uncertainty is too high
R09033,,,7.5,0.1,298.15,uncertainty is too high
R09034,,,7.5,0.1,298.15,uncertainty is too high
R09035,,,7.5,0.1,298.15,uncertainty is too high
R09036,,,7.5,0.1,298.15,uncertainty is too high
R09037,,,7.5,0.1,298.15,uncertainty is too high
R09038,,,7.5,0.1,298.15,uncertainty is too high
R09039,35.7,11.9,7.5,0.1,298.15,
R09040,-78.1,22.9,7.5,0.1,298.15,
R09041,173.6,24.6,7.5,0.1,298.15,
R09042,-393.4,26.7,7.5,0.1,298.15,
R09043,-500.6,34.6,7.5,0.1,298.15,
R09044,-159.2,49.7,7.5,0.1,298.15,
R09045,-275.7,26.2,7.5,0.1,298.15,
R09046,-31.8,31.1,7.5,0.1,298.15,
R09047,,,7.5,0.1,298.15,uncertainty is too high
R09048,,,7.5,0.1,298.15,uncertainty is too high
R09049,,,7.5,0.1,298.15,uncertainty is too high
R09050,,,7.5,0.1,298.15,uncertainty is too high
R09051,376.6,53.3,7.5,0.1,298.15,
R09052,-7.6,41.6,7.5,0.1,298.15,
R09053,,,7.5,0.1,298.15,uncertainty is too high
R09054,,,7.5,0.1,298.15,uncertainty is too high
R09055,,,7.5,0.1,298.15,uncertainty is too high
R09056,,,7.5,0.1,298.15,uncertainty is too high
R09057,,,7.5,0.1,298.15,uncertainty is too high
R09058,,,7.5,0.1,298.15,uncertainty is too high
R09059,,,7.5,0.1,298.15,uncertainty is too high
R09060,,,7.5,0.1,298.15,uncertainty is too high
R09061,,,7.5,0.1,298.15,uncertainty is too high
R09062,,,7.5,0.1,298.15,uncertainty is too high
R09063,,,7.5,0.1,298.15,uncertainty is too high
R09064,,,7.5,0.1,298.15,uncertainty is too high
R09065,,,7.5,0.1,298.15,uncertainty is too high
R09066,,,7.5,0.1,298.15,uncertainty is too high
R09067,,,7.5,0.1,298.15,uncertainty is too high
R09068,,,7.5,0.1,298.15,uncertainty is too high
R09069,,,7.5,0.1,298.15,uncertainty is too high
R09070,,,7.5,0.1,298.15,uncertainty is too high
R09071,,,7.5,0.1,298.15,uncertainty is too high
R09072,,,7.5,0.1,298.15,uncertainty is too high
R09073,,,7.5,0.1,298.15,uncertainty is too high
R09074,-92.8,19.3,7.5,0.1,298.15,
R09075,-92.8,18.6,7.5,0.1,298.15,
R09076,-91.5,31.7,7.5,0.1,298.15,
R09077,-92.7,20.8,7.5,0.1,298.15,
R09078,-17.7,5.7,7.5,0.1,298.15,
R09079,-55.5,16.3,7.5,0.1,298.15,
R09080,-56.9,11.4,7.5,0.1,298.15,
R09081,-20.3,21.1,7.5,0.1,298.15,
R09082,-20.2,20.8,7.5,0.1,298.15,
R09083,-135.7,12.6,7.5,0.1,298.15,
R09084,-14.1,4.3,7.5,0.1,298.15,
R09085,-18.1,0.9,7.5,0.1,298.15,
R09086,-18.1,0.9,7.5,0.1,298.15,
R09087,5.4,41.7,7.5,0.1,298.15,
R09088,187.3,12.0,7.5,0.1,298.15,
R09089,278.8,11.5,7.5,0.1,298.15,
R09090,8470.9,28.1,7.5,0.1,298.15,
R09091,150.9,21.9,7.5,0.1,298.15,
R09092,,,7.5,0.1,298.15,uncertainty is too high
R09093,126.4,2.8,7.5,0.1,298.15,
R09094,-81.1,6.4,7.5,0.1,298.15,
R09095,-17.6,53.9,7.5,0.1,298.15,
R09096,116.5,13.1,7.5,0.1,298.15,
R09097,-11.5,6.7,7.5,0.1,298.15,
R09098,,,7.5,0.1,298.15,uncertainty is too high
R09099,-8.6,5.8,7.5,0.1,298.15,
R09100,838.7,2.2,7.5,0.1,298.15,
R09102,-159.3,20.7,7.5,0.1,298.15,
R09103,-52.1,21.0,7.5,0.1,298.15,
R09104,-189.4,21.5,7.5,0.1,298.15,
R09105,-60.6,23.5,7.5,0.1,298.15,
R09106,-7.7,46.4,7.5,0.1,298.15,
R09107,-14.3,13.4,7.5,0.1,298.15,
R09108,,,7.5,0.1,298.15,uncertainty is too high
R09109,,,7.5,0.1,298.15,uncertainty is too high
R09110,,,7.5,0.1,298.15,uncertainty is too high
R09111,,,7.5,0.1,298.15,uncertainty is too high
R09112,,,7.5,0.1,298.15,uncertainty is too high
R09113,,,7.5,0.1,298.15,uncertainty is too high
R09114,,,7.5,0.1,298.15,uncertainty is too high
R09115,,,7.5,0.1,298.15,uncertainty is too high
R09116,,,7.5,0.1,298.15,uncertainty is too high
R09117,,,7.5,0.1,298.15,uncertainty is too high
R09118,,,7.5,0.1,298.15,uncertainty is too high
R09119,,,7.5,0.1,298.15,uncertainty is too high
R09120,,,7.5,0.1,298.15,uncertainty is too high
R09121,,,7.5,0.1,298.15,uncertainty is too high
R09122,-393.4,36.5,7.5,0.1,298.15,
R09123,,,7.5,0.1,298.15,uncertainty is too high
R09124,,,7.5,0.1,298.15,uncertainty is too high
R09125,-354.7,14.0,7.5,0.1,298.15,
R09126,-28.4,13.2,7.5,0.1,298.15,
R09127,,,7.5,0.1,298.15,uncertainty is too high
R09128,,,7.5,0.1,298.15,uncertainty is too high
R09129,-23.0,42.2,7.5,0.1,298.15,
R09130,,,7.5,0.1,298.15,uncertainty is too high
R09131,,,7.5,0.1,298.15,uncertainty is too high
R09132,,,7.5,0.1,298.15,uncertainty is too high
R09133,,,7.5,0.1,298.15,uncertainty is too high
R09134,,,7.5,0.1,298.15,uncertainty is too high
R09135,,,7.5,0.1,298.15,uncertainty is too high
R09136,,,7.5,0.1,298.15,uncertainty is too high
R09137,,,7.5,0.1,298.15,uncertainty is too high
R09138,,,7.5,0.1,298.15,uncertainty is too high
R09139,259.2,10.4,7.5,0.1,298.15,
R09140,,,7.5,0.1,298.15,uncertainty is too high
R09141,-418.1,12.1,7.5,0.1,298.15,
R09142,-6.0,10.5,7.5,0.1,298.15,
R09143,-231.6,10.1,7.5,0.1,298.15,
R09144,-314.4,9.2,7.5,0.1,298.15,
R09145,-191.0,9.2,7.5,0.1,298.15,
R09146,-183.5,7.5,7.5,0.1,298.15,
R09147,-182.7,10.5,7.5,0.1,298.15,
R09148,-364.3,9.6,7.5,0.1,298.15,
R09149,-46.8,9.2,7.5,0.1,298.15,
R09150,-261.6,9.4,7.5,0.1,298.15,
R09151,,,7.5,0.1,298.15,uncertainty is too high
R09152,,,7.5,0.1,298.15,uncertainty is too high
R09153,,,7.5,0.1,298.15,uncertainty is too high
R09154,,,7.5,0.1,298.15,uncertainty is too high
R09155,,,7.5,0.1,298.15,uncertainty is too high
R09156,-146.9,6.3,7.5,0.1,298.15,
R09157,,,7.5,0.1,298.15,uncertainty is too high
R09158,-9.8,7.5,7.5,0.1,298.15,
R09159,,,7.5,0.1,298.15,uncertainty is too high
R09160,,,7.5,0.1,298.15,uncertainty is too high
R09161,,,7.5,0.1,298.15,uncertainty is too high
R09162,,,7.5,0.1,298.15,uncertainty is too high
R09163,,,7.5,0.1,298.15,uncertainty is too high
R09164,-7.0,44.3,7.5,0.1,298.15,
R09165,-354.1,48.0,7.5,0.1,298.15,
R09166,-146.0,52.2,7.5,0.1,298.15,
R09167,,,7.5,0.1,298.15,uncertainty is too high
R09168,,,7.5,0.1,298.15,uncertainty is too high
R09169,,,7.5,0.1,298.15,uncertainty is too high
R09170,,,7.5,0.1,298.15,uncertainty is too high
R09171,,,7.5,0.1,298.15,uncertainty is too high
R09172,,,7.5,0.1,298.15,uncertainty is too high
R09173,,,7.5,0.1,298.15,uncertainty is too high
R09174,,,7.5,0.1,298.15,uncertainty is too high
R09175,,,7.5,0.1,298.15,uncertainty is too high
R09176,,,7.5,0.1,298.15,uncertainty is too high
R09177,,,7.5,0.1,298.15,uncertainty is too high
R09178,,,7.5,0.1,298.15,uncertainty is too high
R09179,,,7.5,0.1,298.15,uncertainty is too high
R09180,,,7.5,0.1,298.15,uncertainty is too high
R09181,,,7.5,0.1,298.15,uncertainty is too high
R09182,,,7.5,0.1,298.15,uncertainty is too high
R09183,,,7.5,0.1,298.15,uncertainty is too high
R09184,,,7.5,0.1,298.15,uncertainty is too high
R09185,,,7.5,0.1,298.15,uncertainty is too high
R09186,-39.5,4.6,7.5,0.1,298.15,
R09187,,,7.5,0.1,298.15,uncertainty is too high
R09188,,,7.5,0.1,298.15,uncertainty is too high
R09189,,,7.5,0.1,298.15,uncertainty is too high
R09190,,,7.5,0.1,298.15,uncertainty is too high
R09191,,,7.5,0.1,298.15,uncertainty is too high
R09192,-9.8,119.9,7.5,0.1,298.15,
R09193,,,7.5,0.1,298.15,uncertainty is too high
R09194,,,7.5,0.1,298.15,uncertainty is too high
R09195,-33.4,4.8,7.5,0.1,298.15,
R09196,,,7.5,0.1,298.15,uncertainty is too high
R09197,,,7.5,0.1,298.15,uncertainty is too high
R09198,-167.0,130.4,7.5,0.1,298.15,
R09199,,,7.5,0.1,298.15,uncertainty is too high
R09200,,,7.5,0.1,298.15,uncertainty is too high
R09201,,,7.5,0.1,298.15,uncertainty is too high
R09202,,,7.5,0.1,298.15,uncertainty is too high
R09203,,,7.5,0.1,298.15,uncertainty is too high
R09204,,,7.5,0.1,298.15,uncertainty is too high
R09205,,,7.5,0.1,298.15,uncertainty is too high
R09206,,,7.5,0.1,298.15,uncertainty is too high
R09207,-7.0,65.9,7.5,0.1,298.15,
R09208,-7.0,65.9,7.5,0.1,298.15,
R09209,,,7.5,0.1,298.15,uncertainty is too high
R09210,,,7.5,0.1,298.15,uncertainty is too high
R09211,,,7.5,0.1,298.15,uncertainty is too high
R09212,,,7.5,0.1,298.15,uncertainty is too high
R09213,,,7.5,0.1,298.15,uncertainty is too high
R09214,,,7.5,0.1,298.15,uncertainty is too high
R09215,,,7.5,0.1,298.15,uncertainty is too high
R09216,,,7.5,0.1,298.15,uncertainty is too high
R09217,,,7.5,0.1,298.15,uncertainty is too high
R09218,,,7.5,0.1,298.15,uncertainty is too high
R09219,,,7.5,0.1,298.15,uncertainty is too high
R09220,,,7.5,0.1,298.15,uncertainty is too high
R09221,,,7.5,0.1,298.15,uncertainty is too high
R09222,,,7.5,0.1,298.15,uncertainty is too high
R09223,,,7.5,0.1,298.15,uncertainty is too high
R09224,-60.3,7.8,7.5,0.1,298.15,
R09225,-52.5,26.4,7.5,0.1,298.15,
R09226,68.5,18.3,7.5,0.1,298.15,
R09227,-449.8,15.8,7.5,0.1,298.15,
R09228,24.9,19.3,7.5,0.1,298.15,
R09229,-55.3,11.9,7.5,0.1,298.15,
R09230,,,7.5,0.1,298.15,uncertainty is too high
R09231,,,7.5,0.1,298.15,uncertainty is too high
R09232,,,7.5,0.1,298.15,uncertainty is too high
R09233,,,7.5,0.1,298.15,uncertainty is too high
R09234,,,7.5,0.1,298.15,uncertainty is too high
R09235,,,7.5,0.1,298.15,uncertainty is too high
R09236,,,7.5,0.1,298.15,uncertainty is too high
R09237,-247.9,14.7,7.5,0.1,298.15,
R09238,-49.5,6.9,7.5,0.1,298.15,
R09239,,,7.5,0.1,298.15,uncertainty is too high
R09240,,,7.5,0.1,298.15,uncertainty is too high
R09241,,,7.5,0.1,298.15,uncertainty is too high
R09242,,,7.5,0.1,298.15,uncertainty is too high
R09243,,,7.5,0.1,298.15,uncertainty is too high
R09244,-525.6,49.8,7.5,0.1,298.15,
R09245,-225.3,34.0,7.5,0.1,298.15,
R09246,-150.2,40.8,7.5,0.1,298.15,
R09247,-300.4,37.2,7.5,0.1,298.15,
R09248,-375.5,41.0,7.5,0.1,298.15,
R09249,-525.6,49.8,7.5,0.1,298.15,
R09250,-525.7,43.1,7.5,0.1,298.15,
R09251,-375.5,49.4,7.5,0.1,298.15,
R09252,33.9,5.1,7.5,0.1,298.15,
R09253,-24.7,4.9,7.5,0.1,298.15,
R09254,0.2,4.2,7.5,0.1,298.15,
R09255,-28.0,44.6,7.5,0.1,298.15,
R09256,-28.1,38.1,7.5,0.1,298.15,
R09257,-28.0,40.0,7.5,0.1,298.15,
R09258,,,7.5,0.1,298.15,uncertainty is too high
R09259,,,7.5,0.1,298.15,uncertainty is too high
R09260,,,7.5,0.1,298.15,uncertainty is too high
R09261,,,7.5,0.1,298.15,uncertainty is too high
R09262,,,7.5,0.1,298.15,uncertainty is too high
R09263,,,7.5,0.1,298.15,uncertainty is too high
R09264,,,7.5,0.1,298.15,uncertainty is too high
R09265,,,7.5,0.1,298.15,uncertainty is too high
R09266,,,7.5,0.1,298.15,uncertainty is too high
R09267,,,7.5,0.1,298.15,uncertainty is too high
R09268,,,7.5,0.1,298.15,uncertainty is too high
R09269,,,7.5,0.1,298.15,uncertainty is too high
R09270,26.5,26.0,7.5,0.1,298.15,
R09271,26.3,23.2,7.5,0.1,298.15,
R09272,-248.5,14.3,7.5,0.1,298.15,
R09273,-11.0,13.0,7.5,0.1,298.15,
R09274,,,7.5,0.1,298.15,uncertainty is too high
R09275,-368.5,33.9,7.5,0.1,298.15,
R09276,-258.0,27.0,7.5,0.1,298.15,
R09277,-50.3,22.9,7.5,0.1,298.15,
R09278,-7.0,18.6,7.5,0.1,298.15,
R09279,-28.6,3.7,7.5,0.1,298.15,
R09280,10.2,5.4,7.5,0.1,298.15,
R09281,-1.7,3.4,7.5,0.1,298.15,
R09282,-3.1,31.7,7.5,0.1,298.15,
R09283,0.0,33.1,7.5,0.1,298.15,
R09284,,,7.5,0.1,298.15,uncertainty is too high
R09285,-19.0,24.5,7.5,0.1,298.15,
R09286,0.4,30.3,7.5,0.1,298.15,
R09287,-19.0,24.5,7.5,0.1,298.15,
R09288,,,7.5,0.1,298.15,uncertainty is too high
R09289,22.0,5.8,7.5,0.1,298.15,
R09291,42.9,31.1,7.5,0.1,298.15,
R09292,0.0,30.7,7.5,0.1,298.15,
R09293,,,7.5,0.1,298.15,uncertainty is too high
R09294,114.2,8.4,7.5,0.1,298.15,
R09305,,,7.5,0.1,298.15,uncertainty is too high
R09306,,,7.5,0.1,298.15,uncertainty is too high
R09307,31.4,61.3,7.5,0.1,298.15,
R09308,-67.9,97.8,7.5,0.1,298.15,
R09309,,,7.5,0.1,298.15,uncertainty is too high
R09310,,,7.5,0.1,298.15,uncertainty is too high
R09311,,,7.5,0.1,298.15,uncertainty is too high
R09312,-69.1,69.1,7.5,0.1,298.15,
R09313,-421.1,63.8,7.5,0.1,298.15,
R09314,-450.9,96.5,7.5,0.1,298.15,
R09317,,,7.5,0.1,298.15,uncertainty is too high
R09322,,,7.5,0.1,298.15,uncertainty is too high
R09325,,,7.5,0.1,298.15,uncertainty is too high
R09326,,,7.5,0.1,298.15,uncertainty is too high
R09327,-405.4,71.8,7.5,0.1,298.15,
R09328,-83.1,90.9,7.5,0.1,298.15,
R09329,-1.0,109.7,7.5,0.1,298.15,
R09330,-203.9,112.6,7.5,0.1,298.15,
R09331,-21.1,113.9,7.5,0.1,298.15,
R09332,-17.0,116.0,7.5,0.1,298.15,
R09333,267.6,116.6,7.5,0.1,298.15,
R09334,-127.1,118.8,7.5,0.1,298.15,
R09335,-113.1,119.4,7.5,0.1,298.15,
R09336,588.4,116.7,7.5,0.1,298.15,
R09337,-8.1,119.3,7.5,0.1,298.15,
R09338,-400.8,119.1,7.5,0.1,298.15,
R09339,,,7.5,0.1,298.15,uncertainty is too high
R09340,,,7.5,0.1,298.15,uncertainty is too high
R09341,,,7.5,0.1,298.15,uncertainty is too high
R09342,,,7.5,0.1,298.15,uncertainty is too high
R09343,,,7.5,0.1,298.15,uncertainty is too high
R09344,,,7.5,0.1,298.15,uncertainty is too high
R09345,,,7.5,0.1,298.15,uncertainty is too high
R09346,,,7.5,0.1,298.15,uncertainty is too high
R09347,48.8,94.7,7.5,0.1,298.15,
R09348,97.2,97.9,7.5,0.1,298.15,
R09349,267.6,100.2,7.5,0.1,298.15,
R09350,,,7.5,0.1,298.15,uncertainty is too high
R09351,,,7.5,0.1,298.15,uncertainty is too high
R09352,,,7.5,0.1,298.15,uncertainty is too high
R09353,,,7.5,0.1,298.15,uncertainty is too high
R09354,49.3,87.5,7.5,0.1,298.15,
R09355,,,7.5,0.1,298.15,uncertainty is too high
R09356,,,7.5,0.1,298.15,uncertainty is too high
R09357,-204.5,94.6,7.5,0.1,298.15,
R09358,,,7.5,0.1,298.15,uncertainty is too high
R09359,,,7.5,0.1,298.15,uncertainty is too high
R09360,97.2,103.4,7.5,0.1,298.15,
R09361,97.2,107.0,7.5,0.1,298.15,
R09362,267.6,111.8,7.5,0.1,298.15,
R09363,-440.9,13.5,7.5,0.1,298.15,
R09364,-32.9,24.3,7.5,0.1,298.15,
R09365,,,7.5,0.1,298.15,uncertainty is too high
R09366,,,7.5,0.1,298.15,uncertainty is too high
R09367,,,7.5,0.1,298.15,uncertainty is too high
R09368,,,7.5,0.1,298.15,uncertainty is too high
R09369,,,7.5,0.1,298.15,uncertainty is too high
R09370,,,7.5,0.1,298.15,uncertainty is too high
R09371,,,7.5,0.1,298.15,uncertainty is too high
R09372,,,7.5,0.1,298.15,uncertainty is too high
R09373,,,7.5,0.1,298.15,uncertainty is too high
R09374,,,7.5,0.1,298.15,uncertainty is too high
R09375,,,7.5,0.1,298.15,uncertainty is too high
R09376,,,7.5,0.1,298.15,uncertainty is too high
R09377,,,7.5,0.1,298.15,uncertainty is too high
R09378,-21.2,4.8,7.5,0.1,298.15,
R09379,-35.3,19.8,7.5,0.1,298.15,
R09380,,,7.5,0.1,298.15,uncertainty is too high
R09381,,,7.5,0.1,298.15,uncertainty is too high
R09382,,,7.5,0.1,298.15,uncertainty is too high
R09383,,,7.5,0.1,298.15,uncertainty is too high
R09384,,,7.5,0.1,298.15,uncertainty is too high
R09385,,,7.5,0.1,298.15,uncertainty is too high
R09386,,,7.5,0.1,298.15,uncertainty is too high
R09387,,,7.5,0.1,298.15,uncertainty is too high
R09388,3.5,32.0,7.5,0.1,298.15,
R09389,,,7.5,0.1,298.15,uncertainty is too high
R09390,-357.8,22.6,7.5,0.1,298.15,
R09391,-79.0,13.9,7.5,0.1,298.15,
R09392,-79.0,13.9,7.5,0.1,298.15,
R09393,,,7.5,0.1,298.15,uncertainty is too high
R09394,,,7.5,0.1,298.15,uncertainty is too high
R09395,,,7.5,0.1,298.15,uncertainty is too high
R09396,,,7.5,0.1,298.15,uncertainty is too high
R09397,-1.7,5.6,7.5,0.1,298.15,
R09398,,,7.5,0.1,298.15,uncertainty is too high
R09399,,,7.5,0.1,298.15,uncertainty is too high
R09400,,,7.5,0.1,298.15,uncertainty is too high
R09401,-27.7,8.1,7.5,0.1,298.15,
R09402,,,7.5,0.1,298.15,uncertainty is too high
R09403,,,7.5,0.1,298.15,uncertainty is too high
R09404,,,7.5,0.1,298.15,uncertainty is too high
R09405,,,7.5,0.1,298.15,uncertainty is too high
R09406,,,7.5,0.1,298.15,uncertainty is too high
R09407,,,7.5,0.1,298.15,uncertainty is too high
R09408,,,7.5,0.1,298.15,uncertainty is too high
R09409,,,7.5,0.1,298.15,uncertainty is too high
R09410,,,7.5,0.1,298.15,uncertainty is too high
R09411,,,7.5,0.1,298.15,uncertainty is too high
R09412,,,7.5,0.1,298.15,uncertainty is too high
R09413,,,7.5,0.1,298.15,uncertainty is too high
R09414,,,7.5,0.1,298.15,uncertainty is too high
R09415,,,7.5,0.1,298.15,uncertainty is too high
R09416,,,7.5,0.1,298.15,uncertainty is too high
R09417,,,7.5,0.1,298.15,uncertainty is too high
R09418,-403.8,90.3,7.5,0.1,298.15,
R09419,,,7.5,0.1,298.15,uncertainty is too high
R09420,,,7.5,0.1,298.15,uncertainty is too high
R09421,,,7.5,0.1,298.15,uncertainty is too high
R09423,,,7.5,0.1,298.15,uncertainty is too high
R09424,,,7.5,0.1,298.15,uncertainty is too high
R09425,,,7.5,0.1,298.15,uncertainty is too high
R09426,,,7.5,0.1,298.15,uncertainty is too high
R09427,,,7.5,0.1,298.15,uncertainty is too high
R09428,,,7.5,0.1,298.15,uncertainty is too high
R09429,,,7.5,0.1,298.15,uncertainty is too high
R09430,,,7.5,0.1,298.15,uncertainty is too high
R09431,,,7.5,0.1,298.15,uncertainty is too high
R09432,,,7.5,0.1,298.15,uncertainty is too high
R09433,,,7.5,0.1,298.15,uncertainty is too high
R09434,,,7.5,0.1,298.15,uncertainty is too high
R09437,-261.6,14.0,7.5,0.1,298.15,
R09438,-308.3,13.5,7.5,0.1,298.15,
R09439,-279.5,13.4,7.5,0.1,298.15,
R09440,-308.3,12.9,7.5,0.1,298.15,
R09441,-393.4,67.1,7.5,0.1,298.15,
R09442,,,7.5,0.1,298.15,uncertainty is too high
R09443,,,7.5,0.1,298.15,uncertainty is too high
R09444,,,7.5,0.1,298.15,uncertainty is too high
R09445,-241.9,14.3,7.5,0.1,298.15,
R09446,-288.7,13.1,7.5,0.1,298.15,
R09447,-34.3,3.8,7.5,0.1,298.15,
R09448,-46.8,20.1,7.5,0.1,298.15,
R09449,,,7.5,0.1,298.15,uncertainty is too high
R09450,,,7.5,0.1,298.15,uncertainty is too high
R09451,-394.1,13.1,7.5,0.1,298.15,
R09452,-393.4,23.3,7.5,0.1,298.15,
R09453,-393.4,24.9,7.5,0.1,298.15,
R09454,-393.4,29.7,7.5,0.1,298.15,
R09455,-46.8,22.5,7.5,0.1,298.15,
R09456,-46.8,28.9,7.5,0.1,298.15,
R09457,-262.8,19.8,7.5,0.1,298.15,
R09458,-262.8,22.2,7.5,0.1,298.15,
R09459,-262.8,28.6,7.5,0.1,298.15,
R09460,-395.5,20.2,7.5,0.1,298.15,
R09461,-393.4,21.0,7.5,0.1,298.15,
R09462,,,7.5,0.1,298.15,uncertainty is too high
R09463,,,7.5,0.1,298.15,uncertainty is too high
R09464,25.6,21.4,7.5,0.1,298.15,
R09465,25.6,21.8,7.5,0.1,298.15,
R09466,,,7.5,0.1,298.15,uncertainty is too high
R09467,,,7.5,0.1,298.15,uncertainty is too high
R09468,,,7.5,0.1,298.15,uncertainty is too high
R09469,,,7.5,0.1,298.15,uncertainty is too high
R09470,,,7.5,0.1,298.15,uncertainty is too high
R09471,,,7.5,0.1,298.15,uncertainty is too high
R09472,3.0,11.5,7.5,0.1,298.15,
R09473,,,7.5,0.1,298.15,uncertainty is too high
R09474,,,7.5,0.1,298.15,uncertainty is too high
R09475,,,7.5,0.1,298.15,uncertainty is too high
R09476,,,7.5,0.1,298.15,uncertainty is too high
R09477,13.6,2.1,7.5,0.1,298.15,
R09478,21.5,27.6,7.5,0.1,298.15,
R09479,-63.0,5.9,7.5,0.1,298.15,
R09480,,,7.5,0.1,298.15,uncertainty is too high
R09481,,,7.5,0.1,298.15,uncertainty is too high
R09482,,,7.5,0.1,298.15,uncertainty is too high
R09483,-23.6,6.7,7.5,0.1,298.15,
R09484,,,7.5,0.1,298.15,uncertainty is too high
R09485,,,7.5,0.1,298.15,uncertainty is too high
R09486,-9.9,17.4,7.5,0.1,298.15,
R09487,,,7.5,0.1,298.15,uncertainty is too high
R09488,2.9,11.2,7.5,0.1,298.15,
R09489,,,7.5,0.1,298.15,uncertainty is too high
R09490,14.5,7.1,7.5,0.1,298.15,
R09491,-76.0,131.3,7.5,0.1,298.15,
R09492,-362.6,13.3,7.5,0.1,298.15,
R09493,,,7.5,0.1,298.15,uncertainty is too high
R09494,,,7.5,0.1,298.15,uncertainty is too high
R09495,-97.2,10.1,7.5,0.1,298.15,
R09496,,,7.5,0.1,298.15,uncertainty is too high
R09497,,,7.5,0.1,298.15,uncertainty is too high
R09498,,,7.5,0.1,298.15,uncertainty is too high
R09499,,,7.5,0.1,298.15,uncertainty is too high
R09500,,,7.5,0.1,298.15,uncertainty is too high
R09501,204.0,8.4,7.5,0.1,298.15,
R09502,-33.7,13.0,7.5,0.1,298.15,
R09503,,,7.5,0.1,298.15,uncertainty is too high
R09504,-290.5,13.3,7.5,0.1,298.15,
R09505,,,7.5,0.1,298.15,uncertainty is too high
R09506,,,7.5,0.1,298.15,uncertainty is too high
R09507,,,7.5,0.1,298.15,uncertainty is too high
R09508,-56.1,16.4,7.5,0.1,298.15,
R09509,,,7.5,0.1,298.15,uncertainty is too high
R09510,,,7.5,0.1,298.15,uncertainty is too high
